Prix,BoiteàV,Carburant,kilometrage,NBporte,Origine,Première main,Puissance fiscale,Etat,Age,Limiteur de vitesse,Jantes aluminium,CD/MP3/Bluetooth,Climatisation,Vitres électriques,Verrouillage centralisé à distance,Airbags,Caméra de recul,Système de navigation/GPS,Radar de recul,ESP,ABS,Ordinateur de bord,Régulateur de vitesse,Sièges cuir,Toit ouvrant,Marque_freq,Modèle_freq
100.0,1,0,0.8910952038262491,5,3.0,0,1.3045809857182746,2.0,-0.15415880478354393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.008535821999658567,0.00045524383998179026
970.0,0,0,-0.22396794722891228,5,1.0,0,-0.23155191198203764,1.0,-0.4272749897270577,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02646104819894156
430.0,1,0,0.14771976978947482,5,3.0,1,0.2804923872513998,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.11938769703522449,0.02646104819894156
177.0,1,0,0.8910952038262491,5,1.0,0,0.2804923872513998,3.0,-0.15415880478354393,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0.11938769703522449,0.004609343879815626
115.0,0,0,-1.3390310982840736,5,2.0,0,-0.23155191198203764,3.0,-0.017600712311787052,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0.02930632219882775,0.009047971319638082
220.0,1,0,-1.1531872397748801,5,1.0,1,0.2804923872513998,3.0,-0.5638330821988146,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.008535821999658567,0.00466624935981335
117.0,0,0,2.130054260554206,5,3.0,0,0.2804923872513998,2.0,0.8017478425187543,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0.11938769703522449,0.008194389119672225
48.0,0,0,2.130054260554206,5,1.0,0,0.2804923872513998,3.0,1.4845383048775387,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0279974961588801,0.0007397712399704092
285.0,1,0,0.519407486807862,5,1.0,1,0.2804923872513998,2.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11938769703522449,0.0031867068798725317
229.0,1,0,0.519407486807862,5,3.0,1,-0.743596211215475,3.0,-0.7003911746705714,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0.014681613839412735,0.00887725487964491
485.0,1,0,-1.2770831454476756,5,1.0,1,0.2804923872513998,3.0,-1.246623544557599,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.042451488078301944,0.006088886359756444
128.0,1,1,-0.10007204155611658,3,1.0,1,-0.743596211215475,2.0,-0.7003911746705714,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.047629886758094805,0.014055653559437773
619.998,1,0,0.2716156754622705,5,1.0,0,2.3286695841851497,2.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.025322938598987082,0.00210550275991578
150.0,1,0,0.7671992981534533,5,1.0,0,1.8166252849517122,3.0,0.3920735651034836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0005690547999772378,0.00022762191999089513
110.0,1,0,0.2716156754622705,5,1.0,0,-0.743596211215475,1.0,-0.4272749897270577,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0.1093723325556251,0.03892334831844307
52.0,0,0,-1.215135192611278,5,1.0,0,-0.23155191198203764,1.0,1.7576544898210524,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.03448472087862061,0.0071131849997154726
153.0,0,0,0.6433033924806576,5,1.0,1,-0.743596211215475,2.0,-0.2907168972553008,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0.04552438399817903,0.011267285039549308
199.0,1,0,-0.6576036170836972,5,1.0,0,0.2804923872513998,2.0,-0.4272749897270577,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0.057076196437716956,0.014852330279405907
55.0,1,0,2.130054260554206,5,1.0,0,1.3045809857182746,3.0,1.211422119934025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0279974961588801,0.0027314630398907413
85.0,0,0,-0.4717597585745037,3,1.0,0,-1.2556405104489126,2.0,-0.2907168972553008,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.047629886758094805,0.005292209639788312
175.0,0,0,-0.5337077114109016,5,1.0,1,-0.743596211215475,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0.1093723325556251,0.01849428099926023
230.0,1,1,-1.1531872397748801,5,1.0,0,0.2804923872513998,3.0,-0.9735073596140853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02151027143913959,0.011267285039549308
149.0,0,0,0.39551158113506624,5,1.0,0,0.2804923872513998,2.0,-0.017600712311787052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.11938769703522449,0.011665623399533375
210.0,1,0,-0.5956556642472994,5,1.0,1,0.2804923872513998,3.0,0.11895738015996983,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0.025322938598987082,0.008535821999658567
176.0,1,0,-0.5956556642472994,5,1.0,0,-0.743596211215475,3.0,-0.8369492671423284,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0.08655323507653787,0.02185170431912593
135.0,0,0,0.2716156754622705,5,1.0,0,-0.743596211215475,3.0,-0.7003911746705714,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0.1093723325556251,0.014681613839412735
12.5,0,0,-1.4009790511204714,5,1.0,0,-0.743596211215475,2.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.047629886758094805,0.0030159904398793604
90.0,0,0,0.8910952038262491,5,1.0,0,0.2804923872513998,2.0,0.3920735651034836,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0.027143913958914242,0.00045524383998179026
74.0,1,1,-0.7195515699200951,5,1.0,0,1.8166252849517122,1.0,0.3920735651034836,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.03448472087862061,0.0025038411198998463
290.0,0,0,-0.10007204155611658,5,3.0,0,0.7925366864848372,2.0,-0.4272749897270577,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.11938769703522449,0.02646104819894156
159.998,0,0,-0.4098118057381058,5,1.0,0,-0.743596211215475,3.0,-0.8369492671423284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.03892334831844307
216.0,1,0,0.8910952038262491,5,2.0,0,0.2804923872513998,3.0,0.11895738015996983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.042451488078301944,0.007454617879701815
32.0,0,0,-1.586822909629665,5,1.0,0,-0.23155191198203764,2.0,1.3479802124057818,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.047629886758094805,0.004438627439822455
295.0,1,0,-0.5337077114109016,5,1.0,0,0.2804923872513998,2.0,-0.7003911746705714,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0.042451488078301944,0.004495532919820178
159.0,1,1,-0.7195515699200951,5,1.0,1,0.2804923872513998,3.0,-0.9735073596140853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0010242986399590281,0.00011381095999544757
195.0,0,0,0.39551158113506624,5,1.0,1,-0.743596211215475,2.0,-0.4272749897270577,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0.02151027143913959,0.011267285039549308
26.0,1,1,-1.586822909629665,3,1.0,1,-1.7676848096823499,1.0,2.7135611371233503,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.007909861719683605,0.00011381095999544757
161.0,0,0,-0.7195515699200951,5,1.0,1,-0.743596211215475,2.0,-0.7003911746705714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.08655323507653787,0.014112559039435498
107.0,1,0,0.8910952038262491,5,3.0,0,0.2804923872513998,2.0,1.074864027462268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11938769703522449,0.006373413759745063
220.0,0,0,-1.4009790511204714,5,1.0,1,-1.2556405104489126,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.1093723325556251,0.0031867068798725317
145.0,0,0,-0.7195515699200951,5,1.0,1,-0.743596211215475,2.0,-0.9735073596140853,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.1093723325556251,0.03892334831844307
153.0,0,0,0.14771976978947482,5,1.0,0,-0.743596211215475,2.0,0.11895738015996983,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0.057076196437716956,0.003869572639845217
260.0,1,2,0.023823864116679114,5,1.0,0,3.3527581826520243,3.0,-0.7003911746705714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027143913958914242,0.0047800603198087975
540.0,1,0,-1.3390310982840736,5,1.0,1,0.2804923872513998,3.0,-1.1100654520858422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.025322938598987082,0.008535821999658567
148.0,0,0,-0.6576036170836972,5,1.0,0,-0.743596211215475,2.0,-0.8369492671423284,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0.1093723325556251,0.03892334831844307
40.0,0,1,0.39551158113506624,5,1.0,0,0.2804923872513998,1.0,1.074864027462268,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.004609343879815626,0.0011950150799521994
180.0,1,3,-1.586822909629665,5,1.0,1,-1.7676848096823499,3.0,-1.246623544557599,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0.08655323507653787,0.00022762191999089513
129.0,0,0,0.6433033924806576,5,1.0,1,-0.743596211215475,2.0,-0.15415880478354393,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0.08000910487679963,0.006088886359756444
150.0,0,0,-0.4717597585745037,5,1.0,0,-0.743596211215475,3.0,-0.7003911746705714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02930632219882775,0.006373413759745063
288.0,1,0,-0.347863852901708,5,1.0,0,0.2804923872513998,3.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.03602116883855915,0.0017640698799294373
35.0,0,1,0.519407486807862,3,1.0,0,-0.743596211215475,2.0,1.074864027462268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.047629886758094805,0.002902179479883913
324.0,1,0,-0.22396794722891228,5,1.0,0,0.2804923872513998,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011551812439537927,0.006088886359756444
198.0,0,0,0.14771976978947482,5,3.0,1,-0.743596211215475,1.0,-0.2907168972553008,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0.02151027143913959,0.011267285039549308
53.0,0,1,0.7671992981534533,5,1.0,0,1.8166252849517122,2.0,0.6651897500469974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.003072895919877084
129.0,0,0,0.2716156754622705,5,1.0,0,-0.743596211215475,3.0,-0.8369492671423284,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.03448472087862061,0.009275593239628977
117.0,1,0,-1.2770831454476756,5,3.0,0,0.7925366864848372,3.0,1.211422119934025,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0.07283901439708644,0.014055653559437773
245.0,1,0,-1.3390310982840736,5,3.0,0,-0.743596211215475,3.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.08000910487679963,0.009161782279633528
424.999,1,0,-0.9673433812656865,5,1.0,0,0.2804923872513998,3.0,-0.7003911746705714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03602116883855915,0.0029590849598816367
390.0,1,0,-0.347863852901708,5,1.0,1,0.7925366864848372,3.0,-0.7003911746705714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018152848119273885,0.0031867068798725317
29.0,0,1,1.5105747321902276,5,3.0,0,-0.743596211215475,2.0,2.4404449521798366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03448472087862061,0.00034143287998634266
136.0,0,0,-0.7195515699200951,5,1.0,1,-0.23155191198203764,3.0,-0.9735073596140853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.004040289079838388
190.0,0,0,-0.347863852901708,5,1.0,0,-0.743596211215475,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.02151027143913959,0.011267285039549308
400.0,1,0,-0.10007204155611658,5,1.0,1,-1.2556405104489126,3.0,-0.15415880478354393,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.03602116883855915,0.0005690547999772378
104.0,0,0,0.39551158113506624,5,1.0,0,-0.743596211215475,1.0,-0.7003911746705714,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0.08655323507653787,0.02646104819894156
67.0,0,1,-0.10007204155611658,5,1.0,0,-0.743596211215475,3.0,0.25551547263172675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057076196437716956,0.0054629260797814825
100.0,0,0,1.5105747321902276,5,1.0,0,-0.743596211215475,2.0,0.3920735651034836,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0.08655323507653787,0.02185170431912593
164.0,1,0,0.8910952038262491,5,3.0,0,0.2804923872513998,2.0,0.25551547263172675,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0.11938769703522449,0.006373413759745063
51.0,0,1,0.8910952038262491,5,1.0,0,-0.743596211215475,1.0,1.074864027462268,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0.08000910487679963,0.006828657599726853
145.0,1,0,0.8910952038262491,5,1.0,0,0.2804923872513998,3.0,0.11895738015996983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.004893871279804245,0.0017071643999317133
249.0,1,0,0.7671992981534533,5,1.0,1,0.2804923872513998,3.0,-0.2907168972553008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.042451488078301944,0.0034712342798611504
93.0,0,0,0.8910952038262491,5,1.0,0,-0.743596211215475,2.0,0.3920735651034836,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0.03448472087862061,0.006601035679735958
670.0,1,0,-0.347863852901708,5,2.0,0,2.3286695841851497,2.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.025322938598987082,0.008649632959654015
170.0,0,0,-0.6576036170836972,5,1.0,0,-0.743596211215475,3.0,-0.4272749897270577,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.008535821999658567,0.00466624935981335
300.0,1,0,0.14771976978947482,5,3.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.03602116883855915,0.005519831559779207
342.0,1,0,-0.4098118057381058,5,2.0,1,0.2804923872513998,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.11938769703522449,0.005178398679792864
76.0,0,1,0.6433033924806576,5,1.0,0,0.2804923872513998,3.0,-0.2907168972553008,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.04552438399817903,0.010470608319581175
62.0,0,1,0.519407486807862,5,1.0,0,-0.743596211215475,2.0,0.11895738015996983,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.03448472087862061,0.0007966767199681329
150.0,1,0,-0.10007204155611658,5,1.0,0,-0.743596211215475,3.0,-0.017600712311787052,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.005519831559779207,0.003072895919877084
138.0,0,0,-1.0292913341020844,5,1.0,1,-0.743596211215475,3.0,-0.5638330821988146,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0.03448472087862061,0.009275593239628977
48.0,0,0,1.5105747321902276,5,1.0,0,0.2804923872513998,1.0,1.3479802124057818,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.08000910487679963,0.0026745575598930175
215.0,0,0,-0.6576036170836972,5,1.0,1,-0.743596211215475,3.0,-0.7003911746705714,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0.017014738519319412,0.005747453479770102
105.0,0,1,-0.8434474755928908,3,1.0,0,-0.743596211215475,3.0,-0.4272749897270577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047629886758094805,0.014055653559437773
110.0,0,0,0.6433033924806576,5,1.0,0,-0.743596211215475,2.0,0.11895738015996983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.009844648039606213
68.0,0,0,1.5105747321902276,5,1.0,0,-0.23155191198203764,3.0,0.8017478425187543,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.007909861719683605,0.00011381095999544757
82.0,0,0,1.5105747321902276,5,1.0,0,0.2804923872513998,2.0,0.8017478425187543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.02930632219882775,0.0010242986399590281
350.0,1,0,-0.22396794722891228,5,3.0,1,0.2804923872513998,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.11938769703522449,0.02646104819894156
250.0,1,0,-1.0912392869384822,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0.0279974961588801,0.0006828657599726853
65.0,0,0,0.8910952038262491,5,1.0,0,0.2804923872513998,2.0,0.8017478425187543,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0.0032436123598702554,0.0010242986399590281
105.0,1,1,0.8910952038262491,5,3.0,0,1.3045809857182746,3.0,0.8017478425187543,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0.042451488078301944,0.004495532919820178
68.0,0,1,-0.22396794722891228,5,1.0,0,-0.743596211215475,3.0,0.6651897500469974,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.007909861719683605,0.0012519205599499231
70.0,0,1,0.8910952038262491,3,3.0,0,1.3045809857182746,3.0,1.074864027462268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005576737039776931,0.0022762191999089513
89.0,0,0,0.8910952038262491,5,1.0,0,-0.23155191198203764,3.0,-0.15415880478354393,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0.03448472087862061,0.0035850452398565984
240.0,1,0,-0.8434474755928908,5,1.0,0,-0.743596211215475,3.0,-0.9735073596140853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.005918169919763273
329.0,1,0,-0.22396794722891228,5,1.0,1,0.2804923872513998,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0.004893871279804245,0.0010812041199567519
67.0,0,1,0.2716156754622705,5,1.0,1,-0.23155191198203764,2.0,0.5286316575752404,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0.02151027143913959,0.0027883685198884654
87.0,0,0,0.2716156754622705,3,1.0,0,-1.2556405104489126,1.0,-0.4272749897270577,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0.047629886758094805,0.005292209639788312
30.0,0,1,-1.5248749567932671,5,1.0,0,0.2804923872513998,1.0,2.1673287672363233,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.0025038411198998463
78.0,0,1,0.14771976978947482,5,1.0,0,-0.23155191198203764,3.0,0.5286316575752404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.009844648039606213
225.0,1,2,-0.4098118057381058,5,1.0,1,1.3045809857182746,2.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.027143913958914242,0.0027883685198884654
187.0,1,0,-0.4098118057381058,5,1.0,1,-0.743596211215475,2.0,-0.8369492671423284,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0.08655323507653787,0.02185170431912593
170.0,0,0,0.8910952038262491,5,1.0,1,0.2804923872513998,1.0,0.3920735651034836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03602116883855915,0.0029590849598816367
109.0,0,0,-0.347863852901708,5,1.0,0,-0.743596211215475,1.0,-0.5638330821988146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.03892334831844307
140.0,1,0,0.8910952038262491,5,3.0,0,-0.743596211215475,3.0,0.6651897500469974,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0.11938769703522449,0.0027883685198884654
47.0,0,0,-1.586822909629665,5,1.0,0,-0.743596211215475,3.0,1.211422119934025,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.057076196437716956,0.010186080919592557
135.0,0,4,0.519407486807862,5,1.0,1,-0.743596211215475,2.0,-0.017600712311787052,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.057076196437716956,0.0034143287998634267
135.0,0,0,0.7671992981534533,5,1.0,0,-0.743596211215475,3.0,0.11895738015996983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.08000910487679963,0.005918169919763273
135.0,1,0,1.5105747321902276,5,3.0,1,0.7925366864848372,3.0,0.6651897500469974,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.07283901439708644,0.014055653559437773
79.0,0,0,0.8910952038262491,5,1.0,0,-0.23155191198203764,1.0,0.9383059349905112,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0.04552438399817903,0.011267285039549308
60.0,0,0,-1.3390310982840736,5,1.0,0,-0.743596211215475,2.0,0.9383059349905112,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.03448472087862061,0.002333124679906675
90.0,1,0,0.8910952038262491,5,1.0,0,0.2804923872513998,2.0,0.8017478425187543,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.017014738519319412,0.005747453479770102
330.0,1,0,0.14771976978947482,5,2.0,0,0.2804923872513998,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07283901439708644,0.0068855630797245776
90.0,0,0,0.14771976978947482,5,1.0,0,-1.2556405104489126,2.0,-0.2907168972553008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047629886758094805,0.0029590849598816367
53.0,0,0,2.130054260554206,5,3.0,0,0.2804923872513998,2.0,3.259793507010378,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.07283901439708644,0.003641950719854322
115.0,0,0,-0.5956556642472994,5,1.0,0,-0.743596211215475,3.0,-0.5638330821988146,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02646104819894156
145.0,0,0,0.8910952038262491,5,1.0,0,0.2804923872513998,3.0,-0.017600712311787052,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04552438399817903,0.011210379559551585
95.0,0,0,-1.586822909629665,5,1.0,0,-0.743596211215475,2.0,0.25551547263172675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.1093723325556251,0.014681613839412735
22.0,0,1,-0.5956556642472994,5,1.0,0,0.2804923872513998,1.0,2.1673287672363233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005121493199795141,0.00011381095999544757
120.0,1,0,2.130054260554206,5,2.0,0,0.7925366864848372,3.0,-0.017600712311787052,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.004893871279804245,0.0017071643999317133
290.0,1,0,-1.1531872397748801,5,1.0,0,-0.23155191198203764,2.0,-1.1100654520858422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.08000910487679963,0.005918169919763273
145.0,1,0,0.8910952038262491,5,3.0,0,0.2804923872513998,2.0,0.6651897500469974,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.11938769703522449,0.0027883685198884654
208.0,0,0,-0.9673433812656865,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017014738519319412,0.003129801399874808
93.0,0,0,0.7671992981534533,5,1.0,0,-0.23155191198203764,3.0,0.8017478425187543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.0017071643999317133
210.0,1,0,0.6433033924806576,5,1.0,0,-0.743596211215475,2.0,-0.15415880478354393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07283901439708644,0.01325897683946964
395.0,1,0,-0.22396794722891228,5,1.0,0,0.2804923872513998,1.0,-0.5638330821988146,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.03602116883855915,0.0029590849598816367
146.0,0,0,-0.347863852901708,5,1.0,1,-0.743596211215475,2.0,-0.8369492671423284,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0.08655323507653787,0.014112559039435498
137.0,1,0,0.14771976978947482,5,1.0,0,-0.743596211215475,2.0,-0.2907168972553008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.1093723325556251,0.03892334831844307
610.0,1,0,-0.347863852901708,5,2.0,0,0.7925366864848372,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07283901439708644,0.004495532919820178
165.0,0,0,-0.7814995227564929,5,1.0,1,1.3045809857182746,3.0,-0.8369492671423284,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0.02151027143913959,0.0002845273999886189
125.0,0,0,-0.5956556642472994,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0.08655323507653787,0.02088431115916463
165.0,0,0,-1.2770831454476756,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.08000910487679963,0.019689296079212427
142.0,0,0,0.14771976978947482,5,1.0,1,-0.743596211215475,2.0,-0.9735073596140853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02088431115916463
179.0,1,0,0.7671992981534533,5,1.0,0,0.2804923872513998,3.0,-0.15415880478354393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.11938769703522449,0.004609343879815626
640.0,1,0,0.2716156754622705,5,3.0,1,0.2804923872513998,3.0,-0.9735073596140853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.042451488078301944,0.0034712342798611504
670.0,1,2,0.39551158113506624,5,3.0,1,0.2804923872513998,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07283901439708644,0.004495532919820178
345.0,1,0,-0.347863852901708,5,1.0,0,0.2804923872513998,2.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.07283901439708644,0.004495532919820178
60.0,0,0,3.3690133172821635,5,3.0,0,0.7925366864848372,3.0,2.3038868597080797,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0.1093723325556251,0.0005690547999772378
51.0,0,1,2.130054260554206,5,1.0,0,0.2804923872513998,2.0,0.8017478425187543,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0.08000910487679963,0.005918169919763273
30.0,0,1,0.023823864116679114,5,1.0,0,0.2804923872513998,1.0,1.8942125822928093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.0025038411198998463
165.0,1,0,-1.4629270039568694,5,1.0,0,-0.743596211215475,3.0,-0.5638330821988146,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0.02930632219882775,0.009047971319638082
169.0,1,0,-0.9673433812656865,5,1.0,1,-0.743596211215475,2.0,-1.1100654520858422,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.1093723325556251,0.03892334831844307
